,vi_family,grad_estimator_type,good_model_id,laplaces_method_use,augmentation_param_M,step_size,num_epochs,time per iter,good_model_names,seed,final_metric,final_metric_std,training_average_lower_bound,sampling_M,step_size_scheme
6421,gaussian,closed-form-entropy,80,0,1,-1.0,-1,0.023646980921427408,cjs_mnl,77,-452.04944963835294,0.587288079853057,-453.50341347182365,10,ADVI
6422,gaussian,closed-form-entropy,80,0,1,-1.0,-1,0.02057070827484131,cjs_mnl,12,-452.1080299173999,0.6215399276037353,-454.81715344923947,10,ADVI
6423,gaussian,closed-form-entropy,84,0,1,-1.0,-1,0.14839770657675608,Dynocc,11,-2125.9048380681324,0.6701690955665015,-2157.5408192894915,10,ADVI
6424,gaussian,closed-form-entropy,84,0,1,-1.0,-1,0.14195799691336494,Dynocc,77,-2125.931176567799,0.6649403809269497,-2157.7362694935673,10,ADVI
6425,gaussian,closed-form-entropy,84,0,1,-1.0,-1,0.1423492383956909,Dynocc,12,-2125.8928385753406,0.7606900719836184,-2157.654338364252,10,ADVI
6426,gaussian,closed-form-entropy,89,0,1,-1.0,30000,0.12073162627220153,Mth,11,-152.1624050094923,0.6089296650262408,-152.88987496614143,10,ADVI
6427,gaussian,closed-form-entropy,89,0,1,-1.0,-1,0.10693959049446873,Mth,77,-152.21947827193083,0.6021176192055931,-153.32762483213037,10,ADVI
6428,gaussian,closed-form-entropy,89,0,1,-1.0,30000,0.10605850989023845,Mth,12,-152.19029882265176,0.5716100387678317,-152.87828371659015,10,ADVI
6429,gaussian,closed-form-entropy,91,0,1,-1.0,30000,0.12516173964341482,Mh,11,20.633005405010046,0.6720164628037111,19.711082807126097,10,ADVI
6430,gaussian,closed-form-entropy,91,0,1,-1.0,30000,0.12336746410528819,Mh,77,20.609791536764494,0.6760077572577454,19.72701321007154,10,ADVI
6431,gaussian,closed-form-entropy,91,0,1,-1.0,30000,0.1293562966744105,Mh,12,20.63764606277937,0.6884041374802076,19.71949416544314,10,ADVI
6432,gaussian,closed-form-entropy,103,0,1,-1.0,30000,0.2398166519800822,normal_multi,11,-39571.8845743553,290.0972902515349,-170680.8430212726,10,ADVI
6433,gaussian,closed-form-entropy,103,0,1,-1.0,30000,0.2390565699338913,normal_multi,77,-39555.78898248918,319.89676610251,-170682.93184379916,10,ADVI
6434,gaussian,closed-form-entropy,103,0,1,-1.0,30000,0.2391698269367218,normal_multi,12,-39647.89882058868,273.5728859142617,-170681.39751368694,10,ADVI
6435,gaussian,closed-form-entropy,112,0,1,-1.0,-1,1.3203205137593406,gp_predict,11,300.973095366076,0.8136235461041628,278.63920482288216,10,ADVI
6436,gaussian,closed-form-entropy,112,0,1,-1.0,-1,1.282146030763785,gp_predict,77,300.9474461382908,0.7561275006628423,277.84274291001753,10,ADVI
6437,gaussian,closed-form-entropy,112,0,1,-1.0,-1,1.2598028646877835,gp_predict,12,301.01389909528905,0.7601040418228211,289.9763817425717,10,ADVI
6438,gaussian,closed-form-entropy,118,0,1,-1.0,-1,0.044737909899817574,lda,11,-342.8527282492176,1.131190736476409,-356.24093653841464,10,ADVI
6439,gaussian,closed-form-entropy,118,0,1,-1.0,-1,0.051000187496344246,lda,77,-342.68463757329425,1.098373835745713,-346.8851137838334,10,ADVI
6440,gaussian,closed-form-entropy,118,0,1,-1.0,-1,0.051758870463217456,lda,12,-343.0227930249541,1.1113207279822879,-366.0109330146323,10,ADVI
6441,gaussian,closed-form-entropy,124,0,1,-1.0,-1,0.8776851260662079,irt,11,-15447.928836569856,4.924023999830863,-16336.525665478708,10,ADVI
6442,gaussian,closed-form-entropy,124,0,1,-1.0,-1,0.880912224650383,irt,77,-15447.858151104916,5.157338363605581,-16349.567470394135,10,ADVI
6443,gaussian,closed-form-entropy,124,0,1,-1.0,-1,0.8526939117908477,irt,12,-15448.049575468678,5.103311510512498,-16349.686726283135,10,ADVI
6444,gaussian,closed-form-entropy,125,0,1,-1.0,30000,0.7842066690365473,irt_multilevel,11,,,-1.7785128485107738e+16,10,ADVI
6445,gaussian,closed-form-entropy,125,0,1,-1.0,30000,0.7844525057554245,irt_multilevel,77,,,-1.3390723964406857e+28,10,ADVI
6446,gaussian,closed-form-entropy,125,0,1,-1.0,30000,0.7864615786314011,irt_multilevel,12,,,-1.4308252674547635e+22,10,ADVI
6447,gaussian,closed-form-entropy,128,0,1,-1.0,-1,0.1108526431189643,multi_logit,11,-554.0497317239426,0.8460120853625647,-623.1199594229554,10,ADVI
6448,gaussian,closed-form-entropy,128,0,1,-1.0,-1,0.10761565446853638,multi_logit,77,-553.9494178259042,0.7863826477967051,-605.4108491198378,10,ADVI
6449,gaussian,closed-form-entropy,128,0,1,-1.0,-1,0.10704631071824294,multi_logit,12,-553.8891368446546,0.7768705689017935,-602.0898154645298,10,ADVI
6450,gaussian,closed-form-entropy,131,0,1,-1.0,30000,0.045091055011749266,hepatitis,11,-53.34748973637739,0.7717153163240389,-91.51799126690142,10,ADVI
6451,gaussian,closed-form-entropy,131,0,1,-1.0,30000,0.0454980767250061,hepatitis,77,-53.29234272129731,0.7736950575489993,-90.75317006236301,10,ADVI
6452,gaussian,closed-form-entropy,131,0,1,-1.0,30000,0.045566418186823526,hepatitis,12,-53.36028426497982,0.7729083298614312,-91.18572965727074,10,ADVI
6453,gaussian,closed-form-entropy,136,0,1,-1.0,30000,0.04503781791528066,endo3,11,-121.10549212887088,2.583260873800888,-128.27529845324344,10,ADVI
6454,gaussian,closed-form-entropy,136,0,1,-1.0,30000,0.045846859828631084,endo3,77,-121.1377031804508,2.6549735176155376,-128.26118212922455,10,ADVI
6455,gaussian,closed-form-entropy,136,0,1,-1.0,30000,0.04533864161173502,endo3,12,-121.15142081459402,2.7020799427229205,-128.25620253328455,10,ADVI
6456,gaussian,closed-form-entropy,151,0,1,-1.0,30000,0.2801989691495895,lsat,11,,,-6.454629678617382e+22,10,ADVI
6457,gaussian,closed-form-entropy,151,0,1,-1.0,30000,0.28001612458229064,lsat,77,,,-1.7093171107475948e+19,10,ADVI
6458,gaussian,closed-form-entropy,151,0,1,-1.0,30000,0.2804542292992274,lsat,12,,,-7.458775092509539e+18,10,ADVI
6459,gaussian,closed-form-entropy,155,0,1,-1.0,-1,0.05849435329437256,oxford,11,-4342.320340612583,4.737692663732314,-5837.181219103404,10,ADVI
6460,gaussian,closed-form-entropy,155,0,1,-1.0,-1,0.05810068815946579,oxford,77,-4354.478969884692,10.249007201394356,-6271.751369803814,10,ADVI
6461,gaussian,closed-form-entropy,155,0,1,-1.0,-1,0.058175145688683094,oxford,12,,,-4777.768541956849,10,ADVI
6822,gaussian,closed-form-entropy,2,0,1,0.03333333333333333,30000,0.021491759292284647,test_simplex,11,-4.446267658406992,0.4123183235782172,-4.924150041631048,1,comprehensive step search
6823,gaussian,closed-form-entropy,2,0,1,0.03333333333333333,30000,0.022284380102157594,test_simplex,77,-4.440187246642842,0.4222210613684686,-4.92017759978983,1,comprehensive step search
6824,gaussian,closed-form-entropy,2,0,1,0.03333333333333333,30000,0.02124894459247589,test_simplex,12,-4.448277384263968,0.3909034472082122,-4.939281137660693,1,comprehensive step search
6825,gaussian,closed-form-entropy,2,1,1,0.03333333333333333,30000,0.01914356938203176,test_simplex,11,-4.443828763755482,0.40008066434213585,-4.47918969992604,1,comprehensive step search
6826,gaussian,closed-form-entropy,2,1,1,0.03333333333333333,30000,0.021150892742474874,test_simplex,77,-4.449613957243579,0.4246759199006759,-4.469756752874109,1,comprehensive step search
6827,gaussian,closed-form-entropy,2,1,1,0.03333333333333333,30000,0.020756253798802693,test_simplex,12,-4.445271467059336,0.3860276032870237,-4.48906912016175,1,comprehensive step search
6828,gaussian,closed-form-entropy,3,0,1,0.002564102564102564,30000,0.07337531224091848,naive_bayes,11,-3615.464209704172,0.8872265829356312,-4450.452983384838,1,comprehensive step search
6829,gaussian,closed-form-entropy,3,0,1,0.002564102564102564,30000,0.07324037106831868,naive_bayes,77,-3615.4654424759046,0.8984728822796706,-4450.6254855884945,1,comprehensive step search
6830,gaussian,closed-form-entropy,3,0,1,0.002564102564102564,30000,0.07572877661387126,naive_bayes,12,-3615.4685988598503,0.8836896420403475,-4452.7988983988,1,comprehensive step search
6831,gaussian,closed-form-entropy,3,1,1,0.000641025641025641,30000,0.0843632141828537,naive_bayes,11,-3615.305456655398,0.6879406034161565,-3615.411686381516,1,comprehensive step search
6832,gaussian,closed-form-entropy,3,1,1,0.000641025641025641,30000,0.08198096160093943,naive_bayes,77,-3615.305470713459,0.7143472581018389,-3615.421209336139,1,comprehensive step search
6833,gaussian,closed-form-entropy,3,1,1,0.000641025641025641,30000,0.08196169010798136,naive_bayes,12,-3615.3207277521037,0.6947583310027845,-3615.3794848239713,1,comprehensive step search
6834,gaussian,closed-form-entropy,5,0,1,0.00625,30000,0.017737220644950865,congress,11,738.5902073909323,0.7580438060305016,-608.072306200541,1,comprehensive step search
6835,gaussian,closed-form-entropy,5,0,1,0.00625,30000,0.01771951727072398,congress,77,738.4840416395118,1.0301572225868645,-648.3573350336985,1,comprehensive step search
6836,gaussian,closed-form-entropy,5,0,1,0.00625,30000,0.017789562050501504,congress,12,738.47742792934,0.6698787088657763,-767.8941560684075,1,comprehensive step search
6837,gaussian,closed-form-entropy,5,1,1,9.765625e-05,30000,0.017564386908213298,congress,11,738.7884406782833,0.11386018874776443,738.7789751043956,1,comprehensive step search
6838,gaussian,closed-form-entropy,5,1,1,9.765625e-05,30000,0.017549789293607076,congress,77,738.7841747620228,0.14122634975654585,738.7803818808462,1,comprehensive step search
6839,gaussian,closed-form-entropy,5,1,1,9.765625e-05,30000,0.017586736861864724,congress,12,738.7858164967948,0.1619895229893952,738.7823037792257,1,comprehensive step search
6840,gaussian,closed-form-entropy,7,0,1,0.0125,30000,0.06722983964284261,wells,11,-2041.9655814794644,0.3113323832715607,-2170.1804642414195,1,comprehensive step search
6841,gaussian,closed-form-entropy,7,0,1,0.05,30000,0.06624072417418161,wells,77,-2041.9604934279375,0.34077965940653965,-2117.688152679847,1,comprehensive step search
6842,gaussian,closed-form-entropy,7,0,1,0.0125,30000,0.0659896966934204,wells,12,-2041.9106102429353,0.11466687574419858,-2159.875241617996,1,comprehensive step search
6843,gaussian,closed-form-entropy,7,1,1,0.0001953125,30000,0.0667195855696996,wells,11,-2041.9044681619764,0.021512926626638472,-2041.904638077585,1,comprehensive step search
6844,gaussian,closed-form-entropy,7,1,1,0.0001953125,30000,0.06583126215140025,wells,77,-2041.9042022527553,0.023102872576285613,-2041.9046436349909,1,comprehensive step search
6845,gaussian,closed-form-entropy,7,1,1,0.0001953125,30000,0.06548667608102163,wells,12,-2041.9050330559767,0.03879563163226383,-2041.9032396248629,1,comprehensive step search
6846,gaussian,closed-form-entropy,10,0,1,0.0005780346820809249,30000,0.028194897150993346,hiv_chr,11,-74.80455951820896,1.8184006408019713,-1581.8628727830805,1,comprehensive step search
6847,gaussian,closed-form-entropy,10,0,1,0.0005780346820809249,30000,0.02840641849040985,hiv_chr,77,-74.79925305461785,1.8365374667132557,-1655.2457826152126,1,comprehensive step search
6848,gaussian,closed-form-entropy,10,0,1,0.0005780346820809249,30000,0.027912969628969827,hiv_chr,12,-74.79512576459399,1.8715308220721036,-1517.5312688453105,1,comprehensive step search
6849,gaussian,closed-form-entropy,10,1,1,0.0005780346820809249,30000,0.027734909224510194,hiv_chr,11,-74.80142643504638,1.7583284359773848,-1051.811618935409,1,comprehensive step search
6850,gaussian,closed-form-entropy,10,1,1,0.0005780346820809249,30000,0.027984806394577025,hiv_chr,77,-74.80799726895862,1.8076087135137744,-1006.6251397176267,1,comprehensive step search
6851,gaussian,closed-form-entropy,10,1,1,0.0005780346820809249,30000,0.030382239079475404,hiv_chr,12,-74.81732174119966,1.8213547553113725,-973.9525786789585,1,comprehensive step search
6852,gaussian,closed-form-entropy,17,0,1,0.03333333333333333,30000,0.0141291135152181,mesquite_volume,11,12.422446127177183,0.40690052120718684,-750.4053034706837,1,comprehensive step search
6853,gaussian,closed-form-entropy,17,0,1,0.03333333333333333,30000,0.014181785504023233,mesquite_volume,77,12.380001137266946,0.5867913677441511,-672.117379064072,1,comprehensive step search
6854,gaussian,closed-form-entropy,17,0,1,0.03333333333333333,30000,0.014547910722096762,mesquite_volume,12,12.381323757980553,0.6558242588890105,-1394.3756294963055,1,comprehensive step search
6855,gaussian,closed-form-entropy,17,1,1,0.0005208333333333333,30000,0.014451522803306579,mesquite_volume,11,12.485095871789792,0.22273840538485573,12.476501612365157,1,comprehensive step search
6856,gaussian,closed-form-entropy,17,1,1,0.0005208333333333333,30000,0.014482212297121684,mesquite_volume,77,12.486497206404886,0.25638518552914547,12.481075515680411,1,comprehensive step search
6857,gaussian,closed-form-entropy,17,1,1,0.0005208333333333333,30000,0.014399151611328124,mesquite_volume,12,12.483363845554248,0.24729357172781127,12.468658462195286,1,comprehensive step search
6858,gaussian,closed-form-entropy,26,0,1,0.008333333333333333,30000,0.031427111013730365,dogs,11,-298.367477261475,0.4635683642875514,-1088.4614295060117,1,comprehensive step search
6859,gaussian,closed-form-entropy,26,0,1,0.008333333333333333,30000,0.03155788394610087,dogs,77,-298.3303587139123,0.30721358872847837,-1088.8876424274586,1,comprehensive step search
6860,gaussian,closed-form-entropy,26,0,1,0.008333333333333333,30000,0.03383259450594584,dogs,12,-298.2871161095051,0.27376401414407464,-1068.8059125124064,1,comprehensive step search
6861,gaussian,closed-form-entropy,26,1,1,0.00013020833333333333,30000,0.03572417783737183,dogs,11,-298.26383891084686,0.09770064232608633,-298.2663090595193,1,comprehensive step search
6862,gaussian,closed-form-entropy,26,1,1,0.00013020833333333333,30000,0.035503881176312764,dogs,77,-298.2659549605555,0.12452178623824524,-298.26716543837233,1,comprehensive step search
6863,gaussian,closed-form-entropy,26,1,1,0.00013020833333333333,30000,0.0356278600692749,dogs,12,-298.26464618346074,0.10321179238386029,-298.2678852088277,1,comprehensive step search
6864,gaussian,closed-form-entropy,28,0,1,0.0008928571428571429,30000,0.02499019714196523,electric_1a_chr,11,-424.5785615569941,2.8844320609149037,-1897.391159134832,1,comprehensive step search
6865,gaussian,closed-form-entropy,28,0,1,0.0008928571428571429,30000,0.02492795430024465,electric_1a_chr,77,-424.43872430965064,2.8647714737662073,-1851.0096151073149,1,comprehensive step search
6866,gaussian,closed-form-entropy,28,0,1,0.0008928571428571429,30000,0.024746318054199218,electric_1a_chr,12,-424.51526850352184,2.8217545444499104,-1870.2019012092771,1,comprehensive step search
6867,gaussian,closed-form-entropy,28,1,1,0.0008928571428571429,30000,0.024351402465502422,electric_1a_chr,11,-424.5125027168796,2.739978508788399,-587.6115932199513,1,comprehensive step search
6868,gaussian,closed-form-entropy,28,1,1,0.0008928571428571429,30000,0.024216889103253682,electric_1a_chr,77,-424.55772415011154,2.9013775911633104,-590.17902976221,1,comprehensive step search
6869,gaussian,closed-form-entropy,28,1,1,0.0008928571428571429,30000,0.03530599002838135,electric_1a_chr,12,-424.4337386364894,2.834327682793381,-591.2251053368167,1,comprehensive step search
6870,gaussian,closed-form-entropy,29,0,1,0.0008620689655172415,30000,0.0263168168703715,electric_1c_chr,11,-285.72304112873337,5.600416644073036,-1784.593345054266,1,comprehensive step search
6871,gaussian,closed-form-entropy,29,0,1,0.0008620689655172415,30000,0.02619642487366994,electric_1c_chr,77,-286.42024500197624,6.132138564209677,-1857.256360223303,1,comprehensive step search
6872,gaussian,closed-form-entropy,29,0,1,0.0008620689655172415,30000,0.024438773981730142,electric_1c_chr,12,-285.85592962479524,5.545157120661639,-1688.729949415528,1,comprehensive step search
6873,gaussian,closed-form-entropy,29,1,1,0.0008620689655172415,30000,0.024589273993174236,electric_1c_chr,11,-285.68763415450644,5.506778736916779,-869.2007802479069,1,comprehensive step search
6874,gaussian,closed-form-entropy,29,1,1,0.0008620689655172415,30000,0.02453792162736257,electric_1c_chr,77,-286.39013673955725,6.127914956662098,-821.3871891861843,1,comprehensive step search
6875,gaussian,closed-form-entropy,29,1,1,0.0008620689655172415,30000,0.026122146638234457,electric_1c_chr,12,-285.934221558982,5.67674494276753,-840.7860717430763,1,comprehensive step search
6876,gaussian,closed-form-entropy,30,0,1,0.03333333333333333,30000,0.022910083158810934,electric_one_pred,11,-641.6253396288213,0.36407612836473663,-888454.8805638395,1,comprehensive step search
6877,gaussian,closed-form-entropy,30,0,1,0.03333333333333333,30000,0.019655069820086163,electric_one_pred,77,-641.6570770285068,0.3752311403931274,-799792.4042735766,1,comprehensive step search
6878,gaussian,closed-form-entropy,30,0,1,0.03333333333333333,30000,0.01967604603767395,electric_one_pred,12,-641.5721309618594,0.18499860723657313,-1548706.7380597682,1,comprehensive step search
6879,gaussian,closed-form-entropy,30,1,1,0.00013020833333333333,30000,0.021995473766326903,electric_one_pred,11,-641.5624118497038,0.10723044858311122,-641.5647845234654,1,comprehensive step search
6880,gaussian,closed-form-entropy,30,1,1,0.0005208333333333333,30000,0.022316132895151775,electric_one_pred,77,-641.5646616779559,0.1323883016851403,-641.5621146852592,1,comprehensive step search
6881,gaussian,closed-form-entropy,30,1,1,0.0005208333333333333,30000,0.018133699123064676,electric_one_pred,12,-641.5666884035674,0.12239593036196957,-641.5669330085942,1,comprehensive step search
6882,gaussian,closed-form-entropy,32,0,1,0.001,30000,0.02154843124548594,electric_chr,11,-512.3681184684013,1.93913540566248,-1896.6037501618132,1,comprehensive step search
6883,gaussian,closed-form-entropy,32,0,1,0.001,30000,0.021534776425361633,electric_chr,77,-512.2470503753824,1.9561021619076753,-1588.8250343388745,1,comprehensive step search
6884,gaussian,closed-form-entropy,32,0,1,0.001,30000,0.021462131810188294,electric_chr,12,-512.2422804203396,1.9873597587048286,-1750.2951165995294,1,comprehensive step search
6885,gaussian,closed-form-entropy,32,1,1,0.001,30000,0.021840325355529787,electric_chr,11,-512.3492884849353,1.916671533692273,-600.3297195385157,1,comprehensive step search
6886,gaussian,closed-form-entropy,32,1,1,0.001,30000,0.021699752775828043,electric_chr,77,-512.2689241386556,1.9693699705482168,-599.9876560585124,1,comprehensive step search
6887,gaussian,closed-form-entropy,32,1,1,0.001,30000,0.021767112874984743,electric_chr,12,-512.2394080640803,1.9843757538719071,-600.0608796871535,1,comprehensive step search
6888,gaussian,closed-form-entropy,41,0,1,0.0005714285714285715,30000,0.029206671714782716,radon_vary_si_chr,11,-102.8429758640045,1.5744718559626214,-3725.2873039235196,1,comprehensive step search
6889,gaussian,closed-form-entropy,41,0,1,0.0005714285714285715,30000,0.03066681005160014,radon_vary_si_chr,77,-102.8068485323019,1.5600437109614567,-3993.2459493201554,1,comprehensive step search
6890,gaussian,closed-form-entropy,41,0,1,0.0005714285714285715,30000,0.02925586253007253,radon_vary_si_chr,12,-102.82725392883741,1.6259200162390004,-3603.8014148989832,1,comprehensive step search
6891,gaussian,closed-form-entropy,41,1,1,0.0005714285714285715,30000,0.02590427476565043,radon_vary_si_chr,11,-102.82659276516284,1.6288152159472977,-815.9487181092369,1,comprehensive step search
6892,gaussian,closed-form-entropy,41,1,1,0.0005714285714285715,30000,0.03085865959326426,radon_vary_si_chr,77,-102.8081625492271,1.5735853059981442,-819.1374288150125,1,comprehensive step search
6893,gaussian,closed-form-entropy,41,1,1,0.0005714285714285715,30000,0.030924218328793843,radon_vary_si_chr,12,-102.84381669306843,1.5922661509458724,-820.0673979404264,1,comprehensive step search
6894,gaussian,closed-form-entropy,44,0,1,0.00028409090909090913,30000,0.022093584338823954,radon_redundant_chr,11,-223.6924989496981,9.316641385189945,-6551.183444269802,1,comprehensive step search
6895,gaussian,closed-form-entropy,44,0,1,0.00028409090909090913,30000,0.021262091517448425,radon_redundant_chr,77,-221.3750909080153,6.670115227745299,-7405.893560320709,1,comprehensive step search
6896,gaussian,closed-form-entropy,44,0,1,0.00028409090909090913,30000,0.021139719661076865,radon_redundant_chr,12,-225.3442123545478,12.136504093151649,-6875.703720273517,1,comprehensive step search
6897,gaussian,closed-form-entropy,44,1,1,0.00028409090909090913,30000,0.021251979867617288,radon_redundant_chr,11,-223.59193855903243,9.494297650646564,-3417.0090144778937,1,comprehensive step search
6898,gaussian,closed-form-entropy,44,1,1,7.102272727272728e-05,30000,0.019225341741243997,radon_redundant_chr,77,-467.6689447312572,5.3311476718491795,-4160.4777462918955,1,comprehensive step search
6899,gaussian,closed-form-entropy,44,1,1,7.102272727272728e-05,30000,0.02190674636363983,radon_redundant_chr,12,-467.77105677849136,5.209880210022716,-4048.0959995192443,1,comprehensive step search
6900,gaussian,closed-form-entropy,53,0,1,0.0018181818181818182,30000,0.25545642006397246,election88,11,-7534.159000976574,1.282251317970767,-8770.23768248708,1,comprehensive step search
6901,gaussian,closed-form-entropy,53,0,1,0.0018181818181818182,30000,0.2548461174408595,election88,77,-7534.125650914557,1.2682025502980934,-8788.367183367061,1,comprehensive step search
6902,gaussian,closed-form-entropy,53,0,1,0.0018181818181818182,30000,0.2544004910866419,election88,12,-7534.04451819157,1.169436534735066,-8781.474758107866,1,comprehensive step search
6903,gaussian,closed-form-entropy,53,1,1,0.00045454545454545455,30000,0.24739933722813925,election88,11,-7533.649933698403,0.7467251472921046,-7534.644214926271,1,comprehensive step search
6904,gaussian,closed-form-entropy,53,1,1,0.00045454545454545455,30000,0.24707028826872507,election88,77,-7533.647249786634,0.7023792992872141,-7534.663205393199,1,comprehensive step search
6905,gaussian,closed-form-entropy,53,1,1,0.00045454545454545455,30000,0.2267426458279292,election88,12,-7533.663539717877,0.7345011954610555,-7534.645684300601,1,comprehensive step search
6906,gaussian,closed-form-entropy,65,0,1,0.00078125,30000,0.05572063552538554,wells_dist,11,-2046.5481581928786,0.2647813997108429,-34527.58958900339,1,comprehensive step search
6907,gaussian,closed-form-entropy,65,0,1,0.00078125,30000,0.0558286589940389,wells_dist,77,-2046.5165044029504,0.12657775202176302,-34936.84574336735,1,comprehensive step search
6908,gaussian,closed-form-entropy,65,0,1,0.00078125,30000,0.05582394030888875,wells_dist,12,-2046.5789768306308,0.3536234220251275,-34585.16108280332,1,comprehensive step search
6909,gaussian,closed-form-entropy,65,1,1,0.0001953125,30000,0.05777919702529907,wells_dist,11,-2046.5398796577688,0.22435138271622754,-2046.5415660734825,1,comprehensive step search
6910,gaussian,closed-form-entropy,65,1,1,0.0001953125,30000,0.05721287016073863,wells_dist,77,-2046.5413355483204,0.2842223971108707,-2046.5442677996389,1,comprehensive step search
6911,gaussian,closed-form-entropy,65,1,1,0.0001953125,30000,0.07736282880306244,wells_dist,12,-2046.5276995448503,0.1779518041249196,-2046.5350396865892,1,comprehensive step search
6912,gaussian,closed-form-entropy,78,0,1,0.004545454545454546,30000,0.06786665649414063,cjs_t_t,11,-452.62441208575035,1.1971659680269962,-472.1410403521462,1,comprehensive step search
6913,gaussian,closed-form-entropy,78,0,1,0.004545454545454546,30000,0.08496762727896373,cjs_t_t,77,-452.63694529007876,1.2268919124364177,-472.60886355285373,1,comprehensive step search
6914,gaussian,closed-form-entropy,78,0,1,0.004545454545454546,30000,0.08515895634492239,cjs_t_t,12,-452.6379362345389,1.2534681505480696,-472.5592474468259,1,comprehensive step search
6915,gaussian,closed-form-entropy,78,1,1,0.004545454545454546,30000,0.08521464108626048,cjs_t_t,11,-452.64776129962365,1.239732842899633,-452.82261933594856,1,comprehensive step search
6916,gaussian,closed-form-entropy,78,1,1,0.004545454545454546,30000,0.07547961285114288,cjs_t_t,77,-452.64225155747664,1.2390994188682343,-452.82166155289565,1,comprehensive step search
6917,gaussian,closed-form-entropy,78,1,1,0.004545454545454546,30000,0.07475833950042725,cjs_t_t,12,-452.65245903919407,1.2520684380104365,-452.8598624148923,1,comprehensive step search
6918,gaussian,closed-form-entropy,80,0,1,0.004545454545454546,30000,0.027708268849054973,cjs_mnl,11,-452.6434056281263,1.2358693439504929,-472.1410403521462,1,comprehensive step search
6919,gaussian,closed-form-entropy,80,0,1,0.004545454545454546,30000,0.028113387131690978,cjs_mnl,77,-452.6537065272557,1.240991793601974,-472.60886355285373,1,comprehensive step search
6920,gaussian,closed-form-entropy,80,0,1,0.004545454545454546,30000,0.025918685722351075,cjs_mnl,12,-452.6688922765629,1.2186628299247189,-472.5592474468259,1,comprehensive step search
6921,gaussian,closed-form-entropy,80,1,1,0.004545454545454546,30000,0.021009320012728372,cjs_mnl,11,-452.6118358014696,1.2046274608288634,-452.82261932906636,1,comprehensive step search
6922,gaussian,closed-form-entropy,80,1,1,0.004545454545454546,30000,0.02169683445294698,cjs_mnl,77,-452.65057419651544,1.2596665244406187,-452.8216615453579,1,comprehensive step search
6923,gaussian,closed-form-entropy,80,1,1,0.004545454545454546,30000,0.021653341396649678,cjs_mnl,12,-452.62345210644753,1.2304508053848642,-452.85986240684434,1,comprehensive step search
6924,gaussian,closed-form-entropy,84,0,1,0.003448275862068966,30000,0.1005784016529719,Dynocc,11,-2126.6298937262645,1.453653955406705,-2458.901998366859,1,comprehensive step search
6925,gaussian,closed-form-entropy,84,0,1,0.003448275862068966,30000,0.101094061032931,Dynocc,77,-2126.643127652274,1.5042375533561498,-2459.2428757103216,1,comprehensive step search
6926,gaussian,closed-form-entropy,84,0,1,0.003448275862068966,30000,0.11555248895486196,Dynocc,12,-2126.622297098068,1.4329055380382816,-2459.059869527038,1,comprehensive step search
6927,gaussian,closed-form-entropy,84,1,1,0.0008620689655172415,30000,0.1165178202311198,Dynocc,11,-2126.5057181943057,1.3848639680122663,-2126.757218481431,1,comprehensive step search
6928,gaussian,closed-form-entropy,84,1,1,0.0008620689655172415,30000,0.11609112034638723,Dynocc,77,-2126.4745313114945,1.3694951082888775,-2126.7462639163705,1,comprehensive step search
6929,gaussian,closed-form-entropy,84,1,1,0.0008620689655172415,30000,0.09623067968686422,Dynocc,12,-2126.4790996100737,1.3551584522484883,-2126.7651756102227,1,comprehensive step search
6930,gaussian,closed-form-entropy,89,0,1,0.0002538071065989848,30000,0.08981805374622345,Mth,11,-153.06632623761647,1.3729069213283318,-348.0427825096432,1,comprehensive step search
6931,gaussian,closed-form-entropy,89,0,1,0.0002538071065989848,30000,0.0890488039414088,Mth,77,-153.08118691822037,1.3718418343241374,-348.63021000852837,1,comprehensive step search
6932,gaussian,closed-form-entropy,89,0,1,0.0002538071065989848,30000,0.08895036103725433,Mth,12,-153.06034508749772,1.3845358082627557,-354.0499714627259,1,comprehensive step search
6933,gaussian,closed-form-entropy,89,1,1,0.0002538071065989848,30000,0.08763273793061574,Mth,11,-153.3603083929443,1.5345012195959138,-252.33289752183757,1,comprehensive step search
6934,gaussian,closed-form-entropy,89,1,1,0.0002538071065989848,30000,0.0880850784142812,Mth,77,-153.34218227965405,1.534437445999079,-252.4296841573372,1,comprehensive step search
6935,gaussian,closed-form-entropy,89,1,1,0.0002538071065989848,30000,0.09242703610261281,Mth,12,-153.35792943563987,1.5351141503482924,-252.27079941782924,1,comprehensive step search
6936,gaussian,closed-form-entropy,91,0,1,0.0002577319587628866,30000,0.08341110649903616,Mh,11,19.519581965246033,1.5283176792795974,-166.99426468258898,1,comprehensive step search
6937,gaussian,closed-form-entropy,91,0,1,0.0002577319587628866,30000,0.09538766125837962,Mh,77,19.5495561024069,1.526089818675485,-170.72147365677318,1,comprehensive step search
6938,gaussian,closed-form-entropy,91,0,1,0.0002577319587628866,30000,0.09490112578868866,Mh,12,19.54687204544254,1.5175187431620427,-170.19841042185902,1,comprehensive step search
6939,gaussian,closed-form-entropy,91,1,1,0.0002577319587628866,30000,0.09393275831540425,Mh,11,19.032438916789243,1.8681105004674936,-63.25639894035177,1,comprehensive step search
6940,gaussian,closed-form-entropy,91,1,1,0.0002577319587628866,30000,0.09256776059468587,Mh,77,19.076273036961275,1.8215296252374737,-63.99397923984408,1,comprehensive step search
